group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
strong13,relational,301240,16384,16384,0.5,321185,13,-2.0111897786458335,-3.5634682973225913,-1.5522785186767578
core19,relational,301240,16384,16384,0.5,321185,19,-2.0111897786458335,-3.5217531522115073,-1.5105633735656738
first_token_sink,relational,301240,16384,16384,0.5,321185,6,-2.0111897786458335,-2.3964638710021973,-0.3852740923563638
query_tail,relational,301240,16384,16384,0.5,321185,9,-2.0111897786458335,-3.021725336710612,-1.0105355580647783
answer_address_inactive_control,relational,301240,16384,16384,0.5,321185,3,-2.0111897786458335,-2.0007944107055664,0.010395367940267075
query_tail_inactive_control,relational,301240,16384,16384,0.5,321185,9,-2.0111897786458335,-2.104896068572998,-0.09370628992716457
answer_address,relational,301241,16384,16384,0.5,795577,3,-1.7927403450012207,-1.959748347600301,-0.16700800259908033
non_address_core,relational,301241,16384,16384,0.5,795577,16,-1.7927403450012207,-2.918041745821635,-1.125301400820414
strong13,relational,301241,16384,16384,0.5,795577,13,-1.7927403450012207,-3.1474578380584717,-1.354717493057251
core19,relational,301241,16384,16384,0.5,795577,19,-1.7927403450012207,-3.0850762526194253,-1.2923359076182046
first_token_sink,relational,301241,16384,16384,0.5,795577,6,-1.7927403450012207,-2.230100711186727,-0.43736036618550633
query_tail,relational,301241,16384,16384,0.5,795577,9,-1.7927403450012207,-2.564042250315348,-0.7713019053141275
answer_address_inactive_control,relational,301241,16384,16384,0.5,795577,3,-1.7927403450012207,-1.792682409286499,5.793571472167969e-05
query_tail_inactive_control,relational,301241,16384,16384,0.5,795577,9,-1.7927403450012207,-1.8551645278930664,-0.0624241828918457
answer_address,distractor_heavy,401234,16384,16384,0.5,210681,3,-2.2191718419392905,-2.375593821207682,-0.15642197926839163
non_address_core,distractor_heavy,401234,16384,16384,0.5,210681,16,-2.2191718419392905,-3.687905788421631,-1.4687339464823403
strong13,distractor_heavy,401234,16384,16384,0.5,210681,13,-2.2191718419392905,-3.604699452718099,-1.3855276107788086
core19,distractor_heavy,401234,16384,16384,0.5,210681,19,-2.2191718419392905,-3.667163689931234,-1.4479918479919434
first_token_sink,distractor_heavy,401234,16384,16384,0.5,210681,6,-2.2191718419392905,-2.729602495829264,-0.5104306538899737
query_tail,distractor_heavy,401234,16384,16384,0.5,210681,9,-2.2191718419392905,-3.250441869099935,-1.0312700271606445
answer_address_inactive_control,distractor_heavy,401234,16384,16384,0.5,210681,3,-2.2191718419392905,-2.187913735707601,0.03125810623168945
query_tail_inactive_control,distractor_heavy,401234,16384,16384,0.5,210681,9,-2.2191718419392905,-2.177490552266439,0.04168128967285156
answer_address,distractor_heavy,401235,16384,16384,0.5,639039,3,-2.146672566731771,-2.2823546727498374,-0.1356821060180664
non_address_core,distractor_heavy,401235,16384,16384,0.5,639039,16,-2.146672566731771,-3.4175068537394204,-1.2708342870076494
strong13,distractor_heavy,401235,16384,16384,0.5,639039,13,-2.146672566731771,-3.4594751993815103,-1.3128026326497393
core19,distractor_heavy,401235,16384,16384,0.5,639039,19,-2.146672566731771,-3.5010056495666504,-1.3543330828348794
first_token_sink,distractor_heavy,401235,16384,16384,0.5,639039,6,-2.146672566731771,-2.656994342803955,-0.5103217760721841
query_tail,distractor_heavy,401235,16384,16384,0.5,639039,9,-2.146672566731771,-3.167689800262451,-1.0210172335306802
answer_address_inactive_control,distractor_heavy,401235,16384,16384,0.5,639039,3,-2.146672566731771,-2.10494327545166,0.041729291280110825
query_tail_inactive_control,distractor_heavy,401235,16384,16384,0.5,639039,9,-2.146672566731771,-2.125797748565674,0.020874818166097153
answer_address,distractor_heavy,401236,16384,16384,0.5,705589,3,-2.052908102671305,-2.292794863382975,-0.23988676071166992
non_address_core,distractor_heavy,401236,16384,16384,0.5,705589,16,-2.052908102671305,-3.250952402750651,-1.1980443000793457
strong13,distractor_heavy,401236,16384,16384,0.5,705589,13,-2.052908102671305,-3.3760366439819336,-1.3231285413106284
core19,distractor_heavy,401236,16384,16384,0.5,705589,19,-2.052908102671305,-3.3553242683410645,-1.3024161656697593
first_token_sink,distractor_heavy,401236,16384,16384,0.5,705589,6,-2.052908102671305,-2.584153334299723,-0.531245231628418
query_tail,distractor_heavy,401236,16384,16384,0.5,705589,9,-2.052908102671305,-2.9385464986165366,-0.8856383959452314
answer_address_inactive_control,distractor_heavy,401236,16384,16384,0.5,705589,3,-2.052908102671305,-2.011165142059326,0.04174296061197902
query_tail_inactive_control,distractor_heavy,401236,16384,16384,0.5,705589,9,-2.052908102671305,-2.0424294471740723,0.010478655497232925
answer_address,distractor_heavy,401237,16384,16384,0.5,577255,3,-2.094102223714193,-2.213725725809733,-0.11962350209554007
non_address_core,distractor_heavy,401237,16384,16384,0.5,577255,16,-2.094102223714193,-3.162539005279541,-1.0684367815653482
strong13,distractor_heavy,401237,16384,16384,0.5,577255,13,-2.094102223714193,-3.2962636947631836,-1.2021614710489907
core19,distractor_heavy,401237,16384,16384,0.5,577255,19,-2.094102223714193,-3.3960749308268228,-1.30197270711263
first_token_sink,distractor_heavy,401237,16384,16384,0.5,577255,6,-2.094102223714193,-2.487953503926595,-0.39385128021240234
query_tail,distractor_heavy,401237,16384,16384,0.5,577255,9,-2.094102223714193,-2.850933392842611,-0.756831169128418
answer_address_inactive_control,distractor_heavy,401237,16384,16384,0.5,577255,3,-2.094102223714193,-2.063042322794596,0.03105990091959665
query_tail_inactive_control,distractor_heavy,401237,16384,16384,0.5,577255,9,-2.094102223714193,-2.1351404190063477,-0.0410381952921548
answer_address,distractor_heavy,401238,16384,16385,0.5,984712,3,-2.1882219314575195,-2.396742502848307,-0.2085205713907876
non_address_core,distractor_heavy,401238,16384,16385,0.5,984712,16,-2.1882219314575195,-3.2923661867777505,-1.104144255320231
strong13,distractor_heavy,401238,16384,16385,0.5,984712,13,-2.1882219314575195,-3.500856399536133,-1.3126344680786133
core19,distractor_heavy,401238,16384,16385,0.5,984712,19,-2.1882219314575195,-3.4590865770975747,-1.2708646456400552
first_token_sink,distractor_heavy,401238,16384,16385,0.5,984712,6,-2.1882219314575195,-2.5631275177001953,-0.3749055862426758
query_tail,distractor_heavy,401238,16384,16385,0.5,984712,9,-2.1882219314575195,-3.1465187072753906,-0.9582967758178711
answer_address_inactive_control,distractor_heavy,401238,16384,16385,0.5,984712,3,-2.1882219314575195,-2.136138598124186,0.05208333333333348
query_tail_inactive_control,distractor_heavy,401238,16384,16385,0.5,984712,9,-2.1882219314575195,-2.198611259460449,-0.010389328002929688
answer_address,distractor_heavy,401239,16384,16384,0.5,836886,3,-2.012557029724121,-2.336371739705404,-0.3238147099812827
non_address_core,distractor_heavy,401239,16384,16384,0.5,836886,16,-2.012557029724121,-3.31464417775472,-1.302087148030599
strong13,distractor_heavy,401239,16384,16384,0.5,836886,13,-2.012557029724121,-3.481228828430176,-1.4686717987060547
core19,distractor_heavy,401239,16384,16384,0.5,836886,19,-2.012557029724121,-3.606480598449707,-1.593923568725586
first_token_sink,distractor_heavy,401239,16384,16384,0.5,836886,6,-2.012557029724121,-2.4082345962524414,-0.3956775665283203
query_tail,distractor_heavy,401239,16384,16384,0.5,836886,9,-2.012557029724121,-2.8774916330973306,-0.8649346033732095
answer_address_inactive_control,distractor_heavy,401239,16384,16384,0.5,836886,3,-2.012557029724121,-2.022892634073893,-0.010335604349771987
query_tail_inactive_control,distractor_heavy,401239,16384,16384,0.5,836886,9,-2.012557029724121,-2.074980099995931,-0.062423070271810044
answer_address,distractor_heavy,401240,16384,16384,0.5,453754,3,-2.1266304651896157,-2.2938337326049805,-0.16720326741536473
non_address_core,distractor_heavy,401240,16384,16384,0.5,453754,16,-2.1266304651896157,-3.3765618006388345,-1.2499313354492188
strong13,distractor_heavy,401240,16384,16384,0.5,453754,13,-2.1266304651896157,-3.523078282674154,-1.396447817484538
core19,distractor_heavy,401240,16384,16384,0.5,453754,19,-2.1266304651896157,-3.4809826215108237,-1.354352156321208
first_token_sink,distractor_heavy,401240,16384,16384,0.5,453754,6,-2.1266304651896157,-2.5846427281697593,-0.4580122629801435
query_tail,distractor_heavy,401240,16384,16384,0.5,453754,9,-2.1266304651896157,-3.1266555786132812,-1.0000251134236655
answer_address_inactive_control,distractor_heavy,401240,16384,16384,0.5,453754,3,-2.1266304651896157,-2.095254898071289,0.031375567118326675
query_tail_inactive_control,distractor_heavy,401240,16384,16384,0.5,453754,9,-2.1266304651896157,-2.188709576924642,-0.06207911173502634
answer_address,distractor_heavy,401241,16384,16385,0.5,395505,3,-2.3035125732421875,-2.4289093017578125,-0.125396728515625
non_address_core,distractor_heavy,401241,16384,16385,0.5,395505,16,-2.3035125732421875,-3.4808592796325684,-1.1773467063903809
strong13,distractor_heavy,401241,16384,16385,0.5,395505,13,-2.3035125732421875,-3.5853093465169272,-1.2817967732747397
core19,distractor_heavy,401241,16384,16385,0.5,395505,19,-2.3035125732421875,-3.5227293968200684,-1.2192168235778809
first_token_sink,distractor_heavy,401241,16384,16385,0.5,395505,6,-2.3035125732421875,-2.688887437184652,-0.38537486394246434
query_tail,distractor_heavy,401241,16384,16385,0.5,395505,9,-2.3035125732421875,-3.2517539660135903,-0.9482413927714028
answer_address_inactive_control,distractor_heavy,401241,16384,16385,0.5,395505,3,-2.3035125732421875,-2.2306572596232095,0.07285531361897801
query_tail_inactive_control,distractor_heavy,401241,16384,16385,0.5,395505,9,-2.3035125732421875,-2.272152900695801,0.03135967254638672
