group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
query_tail,alias,101234,8192,8192,0.1,476403,525796,9,-1.9529555638631184,-4.640625,-1.906717856725057,-4.622395833333333,0.018229166666666963,2.687669436136882,0.006782518125766475
answer_address_inactive_control,alias,101234,8192,8192,0.1,476403,525796,3,-1.9529555638631184,-4.640625,-1.906717856725057,-4.6328125,0.0078125,2.687669436136882,0.0029067934824712994
query_tail_inactive_control,alias,101234,8192,8192,0.1,476403,525796,9,-1.9529555638631184,-4.640625,-1.906717856725057,-4.651041666666667,-0.010416666666666963,2.687669436136882,-0.003875724643295176
answer_address,alias,101235,8192,8192,0.1,419257,898276,3,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.057291666666667,0.7526041666666661,2.8899636268615723,0.26041994427589915
non_address_core,alias,101235,8192,8192,0.1,419257,898276,16,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.739583333333333,0.0703125,2.8899636268615723,0.024329890987713782
strong13,alias,101235,8192,8192,0.1,419257,898276,13,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.083333333333333,0.7265625,2.8899636268615723,0.2514088735397091
core19,alias,101235,8192,8192,0.1,419257,898276,19,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.005208333333333,0.8046875,2.8899636268615723,0.27844208574827994
first_token_sink,alias,101235,8192,8192,0.1,419257,898276,6,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.755208333333333,0.0546875,2.8899636268615723,0.018923248545999607
query_tail,alias,101235,8192,8192,0.1,419257,898276,9,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.7578125,0.05208333333333304,2.8899636268615723,0.018022141472380477
answer_address_inactive_control,alias,101235,8192,8192,0.1,419257,898276,3,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.817708333333333,-0.0078125,2.8899636268615723,-0.002703321220857087
query_tail_inactive_control,alias,101235,8192,8192,0.1,419257,898276,9,-1.919932206471761,-4.809895833333333,-1.811781406402588,-4.7734375,0.03645833333333304,2.8899636268615723,0.012615499030666303
answer_address,alias,101236,8192,8192,0.1,896301,139197,3,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-3.7473958333333335,0.6341145833333335,2.5977767308553066,0.24409895423328165
non_address_core,alias,101236,8192,8192,0.1,896301,139197,16,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-4.375,0.006510416666666963,2.5977767308553066,0.002506149427446537
strong13,alias,101236,8192,8192,0.1,896301,139197,13,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-3.7916666666666665,0.5898437500000004,2.5977767308553066,0.22705713812664607
core19,alias,101236,8192,8192,0.1,896301,139197,19,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-3.7239583333333335,0.6575520833333335,2.5977767308553066,0.2531210921720888
first_token_sink,alias,101236,8192,8192,0.1,896301,139197,6,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-4.358072916666667,0.0234375,2.5977767308553066,0.009022137938807122
query_tail,alias,101236,8192,8192,0.1,896301,139197,9,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-4.3984375,-0.016927083333333037,2.5977767308553066,-0.006515988511360585
answer_address_inactive_control,alias,101236,8192,8192,0.1,896301,139197,3,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-4.408854166666667,-0.02734375,2.5977767308553066,-0.010525827595274977
query_tail_inactive_control,alias,101236,8192,8192,0.1,896301,139197,9,-1.7837336858113606,-4.381510416666667,-1.7939993540445964,-4.369791666666667,0.01171875,2.5977767308553066,0.004511068969403561
answer_address,alias,101237,8192,8192,0.1,847571,935678,3,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-3.7447916666666665,0.7265625000000004,2.7469425201416016,0.26449861788973544
non_address_core,alias,101237,8192,8192,0.1,847571,935678,16,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-4.401041666666667,0.0703125,2.7469425201416016,0.025596640440942127
strong13,alias,101237,8192,8192,0.1,847571,935678,13,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-3.7291666666666665,0.7421875000000004,2.7469425201416016,0.2701867602099448
core19,alias,101237,8192,8192,0.1,847571,935678,19,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-3.71875,0.752604166666667,2.7469425201416016,0.27397885509008435
first_token_sink,alias,101237,8192,8192,0.1,847571,935678,6,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-4.4921875,-0.020833333333333037,2.7469425201416016,-0.007584189760279041
query_tail,alias,101237,8192,8192,0.1,847571,935678,9,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-4.440104166666667,0.03125,2.7469425201416016,0.011376284640418724
answer_address_inactive_control,alias,101237,8192,8192,0.1,847571,935678,3,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-4.486979166666667,-0.015625,2.7469425201416016,-0.005688142320209362
query_tail_inactive_control,alias,101237,8192,8192,0.1,847571,935678,9,-1.7244116465250652,-4.471354166666667,-1.8029594421386719,-4.494791666666667,-0.0234375,2.7469425201416016,-0.008532213480314042
answer_address,alias,101238,8192,8193,0.1,223928,452318,3,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-4.426432291666667,0.703125,3.2113795280456543,0.21894796110502082
non_address_core,alias,101238,8192,8193,0.1,223928,452318,16,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-5.022786458333333,0.10677083333333393,3.2113795280456543,0.033247653352984824
strong13,alias,101238,8192,8193,0.1,223928,452318,13,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-4.474609375,0.654947916666667,3.2113795280456543,0.20394597117745467
core19,alias,101238,8192,8193,0.1,223928,452318,19,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-4.359375,0.770182291666667,3.2113795280456543,0.2398291092474442
first_token_sink,alias,101238,8192,8193,0.1,223928,452318,6,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-5.054036458333333,0.07552083333333393,3.2113795280456543,0.023516632859428347
query_tail,alias,101238,8192,8193,0.1,223928,452318,9,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-5.044270833333333,0.08528645833333393,3.2113795280456543,0.026557576763664745
answer_address_inactive_control,alias,101238,8192,8193,0.1,223928,452318,3,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-5.109375,0.020182291666666963,3.2113795280456543,0.0062846174020886525
query_tail_inactive_control,alias,101238,8192,8193,0.1,223928,452318,9,-1.9181777636210124,-5.129557291666667,-1.9903791745503743,-5.08984375,0.03971354166666696,3.2113795280456543,0.012366505210561454
answer_address,alias,101239,8192,8192,0.1,548522,785208,3,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.399739583333333,0.4296875,2.9823336601257324,0.14407760799704913
non_address_core,alias,101239,8192,8192,0.1,548522,785208,16,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.838541666666667,-0.009114583333333925,2.9823336601257324,-0.003056191684786089
strong13,alias,101239,8192,8192,0.1,548522,785208,13,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.373697916666667,0.4557291666666661,2.9823336601257324,0.15280958423929433
core19,alias,101239,8192,8192,0.1,548522,785208,19,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.423177083333333,0.40625,2.9823336601257324,0.13621882937902827
first_token_sink,alias,101239,8192,8192,0.1,548522,785208,6,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.830729166666667,-0.0013020833333339255,2.9823336601257324,-0.0004365988121124686
query_tail,alias,101239,8192,8192,0.1,548522,785208,9,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.830729166666667,-0.0013020833333339255,2.9823336601257324,-0.0004365988121124686
answer_address_inactive_control,alias,101239,8192,8192,0.1,548522,785208,3,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.828125,0.0013020833333330373,2.9823336601257324,0.0004365988121121708
query_tail_inactive_control,alias,101239,8192,8192,0.1,548522,785208,9,-1.8470934232076008,-4.829427083333333,-1.7261446317036946,-4.833333333333333,-0.00390625,2.9823336601257324,-0.0013097964363368102
answer_address,alias,101240,8192,8192,0.1,890717,235938,3,-1.8134337266286213,-4.6640625,-1.886741002400716,-3.8984375,0.765625,2.850628773371379,0.2685810959153799
non_address_core,alias,101240,8192,8192,0.1,890717,235938,16,-1.8134337266286213,-4.6640625,-1.886741002400716,-4.591145833333333,0.07291666666666696,2.850628773371379,0.025579151991941045
