group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
strong13,relational,301240,8192,8192,0.9,321185,13,-1.990187168121338,-3.4172630310058594,-1.4270758628845215
core19,relational,301240,8192,8192,0.9,321185,19,-1.990187168121338,-3.3755690256754556,-1.3853818575541177
first_token_sink,relational,301240,8192,8192,0.9,321185,6,-1.990187168121338,-2.4380130767822266,-0.44782590866088867
query_tail,relational,301240,8192,8192,0.9,321185,9,-1.990187168121338,-3.0422190030415854,-1.0520318349202475
answer_address_inactive_control,relational,301240,8192,8192,0.9,321185,3,-1.990187168121338,-2.031829357147217,-0.041642189025878906
query_tail_inactive_control,relational,301240,8192,8192,0.9,321185,9,-1.990187168121338,-2.0735193888346353,-0.08333222071329738
answer_address,relational,301241,8192,8192,0.9,795577,3,-1.80290953318278,-1.8551082611083984,-0.052198727925618416
non_address_core,relational,301241,8192,8192,0.9,795577,16,-1.80290953318278,-2.9801688194274902,-1.1772592862447102
strong13,relational,301241,8192,8192,0.9,795577,13,-1.80290953318278,-3.146998564402262,-1.3440890312194822
core19,relational,301241,8192,8192,0.9,795577,19,-1.80290953318278,-2.9595203399658203,-1.1566108067830403
first_token_sink,relational,301241,8192,8192,0.9,795577,6,-1.80290953318278,-2.3132786750793457,-0.5103691418965657
query_tail,relational,301241,8192,8192,0.9,795577,9,-1.80290953318278,-2.6884002685546875,-0.8854907353719075
answer_address_inactive_control,relational,301241,8192,8192,0.9,795577,3,-1.80290953318278,-1.8549744288126628,-0.05206489562988281
query_tail_inactive_control,relational,301241,8192,8192,0.9,795577,9,-1.80290953318278,-1.823705514272054,-0.02079598108927394
answer_address,distractor_heavy,401234,8192,8192,0.9,210681,3,-2.250547250111898,-2.4591519037882485,-0.20860465367635062
non_address_core,distractor_heavy,401234,8192,8192,0.9,210681,16,-2.250547250111898,-3.5630057652791343,-1.3124585151672363
strong13,distractor_heavy,401234,8192,8192,0.9,210681,13,-2.250547250111898,-3.584022045135498,-1.3334747950236001
core19,distractor_heavy,401234,8192,8192,0.9,210681,19,-2.250547250111898,-3.6047547658284507,-1.3542075157165527
first_token_sink,distractor_heavy,401234,8192,8192,0.9,210681,6,-2.250547250111898,-2.688006560007731,-0.43745930989583304
query_tail,distractor_heavy,401234,8192,8192,0.9,210681,9,-2.250547250111898,-3.2089486122131348,-0.9584013621012368
answer_address_inactive_control,distractor_heavy,401234,8192,8192,0.9,210681,3,-2.250547250111898,-2.2088826497395835,0.04166460037231445
query_tail_inactive_control,distractor_heavy,401234,8192,8192,0.9,210681,9,-2.250547250111898,-2.2400612831115723,0.010485967000325669
answer_address,distractor_heavy,401235,8192,8191,0.9,639039,3,-2.114931583404541,-2.2088367144266763,-0.09390513102213527
non_address_core,distractor_heavy,401235,8192,8191,0.9,639039,16,-2.114931583404541,-3.208696206410726,-1.093764623006185
strong13,distractor_heavy,401235,8192,8191,0.9,639039,13,-2.114931583404541,-3.3546533584594727,-1.2397217750549316
core19,distractor_heavy,401235,8192,8191,0.9,639039,19,-2.114931583404541,-3.2711976369222007,-1.1562660535176597
first_token_sink,distractor_heavy,401235,8192,8191,0.9,639039,6,-2.114931583404541,-2.6461857159932456,-0.5312541325887046
query_tail,distractor_heavy,401235,8192,8191,0.9,639039,9,-2.114931583404541,-3.1254019737243652,-1.0104703903198242
answer_address_inactive_control,distractor_heavy,401235,8192,8191,0.9,639039,3,-2.114931583404541,-2.114922523498535,9.059906005859375e-06
query_tail_inactive_control,distractor_heavy,401235,8192,8191,0.9,639039,9,-2.114931583404541,-2.1565629641215005,-0.04163138071695949
answer_address,distractor_heavy,401236,8192,8193,0.9,705589,3,-2.0525097846984863,-2.208904266357422,-0.15639448165893555
non_address_core,distractor_heavy,401236,8192,8193,0.9,705589,16,-2.0525097846984863,-3.1046714782714844,-1.052161693572998
strong13,distractor_heavy,401236,8192,8193,0.9,705589,13,-2.0525097846984863,-3.22977081934611,-1.1772610346476235
core19,distractor_heavy,401236,8192,8193,0.9,705589,19,-2.0525097846984863,-3.146356741587321,-1.0938469568888345
first_token_sink,distractor_heavy,401236,8192,8193,0.9,705589,6,-2.0525097846984863,-2.489987055460612,-0.4374772707621255
query_tail,distractor_heavy,401236,8192,8193,0.9,705589,9,-2.0525097846984863,-2.896280606587728,-0.8437708218892417
answer_address_inactive_control,distractor_heavy,401236,8192,8193,0.9,705589,3,-2.0525097846984863,-2.0316737492879233,0.020836035410563003
query_tail_inactive_control,distractor_heavy,401236,8192,8193,0.9,705589,9,-2.0525097846984863,-2.07330322265625,-0.020793437957763672
answer_address,distractor_heavy,401237,8192,8192,0.9,577255,3,-2.108709176381429,-2.172612031300863,-0.0639028549194336
non_address_core,distractor_heavy,401237,8192,8192,0.9,577255,16,-2.108709176381429,-3.0479458967844644,-0.9392367204030352
strong13,distractor_heavy,401237,8192,8192,0.9,577255,13,-2.108709176381429,-3.2809181213378906,-1.1722089449564614
core19,distractor_heavy,401237,8192,8192,0.9,577255,19,-2.108709176381429,-3.278669516245524,-1.1699603398640948
first_token_sink,distractor_heavy,401237,8192,8192,0.9,577255,6,-2.108709176381429,-2.399118105570475,-0.29040892918904593
query_tail,distractor_heavy,401237,8192,8192,0.9,577255,9,-2.108709176381429,-2.838076591491699,-0.72936741511027
answer_address_inactive_control,distractor_heavy,401237,8192,8192,0.9,577255,3,-2.108709176381429,-2.0768423080444336,0.03186686833699559
query_tail_inactive_control,distractor_heavy,401237,8192,8192,0.9,577255,9,-2.108709176381429,-2.138758818308512,-0.030049641927083037
answer_address,distractor_heavy,401238,8192,8191,0.9,984712,3,-2.1779529253641763,-2.292700449625651,-0.11474752426147461
non_address_core,distractor_heavy,401238,8192,8191,0.9,984712,16,-2.1779529253641763,-3.188314119974772,-1.0103611946105957
strong13,distractor_heavy,401238,8192,8191,0.9,984712,13,-2.1779529253641763,-3.355337460835775,-1.1773845354715986
core19,distractor_heavy,401238,8192,8191,0.9,984712,19,-2.1779529253641763,-3.2508676846822104,-1.0729147593180342
first_token_sink,distractor_heavy,401238,8192,8191,0.9,984712,6,-2.1779529253641763,-2.5632472038269043,-0.385294278462728
query_tail,distractor_heavy,401238,8192,8191,0.9,984712,9,-2.1779529253641763,-3.125790596008301,-0.9478376706441245
answer_address_inactive_control,distractor_heavy,401238,8192,8191,0.9,984712,3,-2.1779529253641763,-2.1362481117248535,0.04170481363932277
query_tail_inactive_control,distractor_heavy,401238,8192,8191,0.9,984712,9,-2.1779529253641763,-2.177879015604655,7.390975952148438e-05
answer_address,distractor_heavy,401239,8192,8192,0.9,836886,3,-2.0865917205810547,-2.2647717793782554,-0.17818005879720067
non_address_core,distractor_heavy,401239,8192,8192,0.9,836886,16,-2.0865917205810547,-3.148866653442383,-1.0622749328613281
strong13,distractor_heavy,401239,8192,8192,0.9,836886,13,-2.0865917205810547,-3.3577731450398765,-1.2711814244588218
core19,distractor_heavy,401239,8192,8192,0.9,836886,19,-2.0865917205810547,-3.2740349769592285,-1.1874432563781738
first_token_sink,distractor_heavy,401239,8192,8192,0.9,836886,6,-2.0865917205810547,-2.3983583450317383,-0.3117666244506836
query_tail,distractor_heavy,401239,8192,8192,0.9,836886,9,-2.0865917205810547,-3.0036373138427734,-0.9170455932617188
answer_address_inactive_control,distractor_heavy,401239,8192,8192,0.9,836886,3,-2.0865917205810547,-2.096938133239746,-0.010346412658691406
query_tail_inactive_control,distractor_heavy,401239,8192,8192,0.9,836886,9,-2.0865917205810547,-2.169158617655436,-0.08256689707438136
answer_address,distractor_heavy,401240,8192,8192,0.9,453754,3,-2.136008898417155,-2.271599451700846,-0.1355905532836914
non_address_core,distractor_heavy,401240,8192,8192,0.9,453754,16,-2.136008898417155,-3.1880151430765786,-1.0520062446594238
strong13,distractor_heavy,401240,8192,8192,0.9,453754,13,-2.136008898417155,-3.375818411509196,-1.239809513092041
core19,distractor_heavy,401240,8192,8192,0.9,453754,19,-2.136008898417155,-3.35473903020223,-1.2187301317850752
first_token_sink,distractor_heavy,401240,8192,8192,0.9,453754,6,-2.136008898417155,-2.500523090362549,-0.36451419194539403
query_tail,distractor_heavy,401240,8192,8192,0.9,453754,9,-2.136008898417155,-3.000553607940674,-0.864544709523519
answer_address_inactive_control,distractor_heavy,401240,8192,8192,0.9,453754,3,-2.136008898417155,-2.136002699534098,6.198883056640625e-06
query_tail_inactive_control,distractor_heavy,401240,8192,8192,0.9,453754,9,-2.136008898417155,-2.1776393254597983,-0.041630427042643525
answer_address,distractor_heavy,401241,8192,8192,0.9,395505,3,-2.2241180737813315,-2.3818864822387695,-0.157768408457438
non_address_core,distractor_heavy,401241,8192,8192,0.9,395505,16,-2.2241180737813315,-3.216740290323893,-0.9926222165425616
strong13,distractor_heavy,401241,8192,8192,0.9,395505,13,-2.2241180737813315,-3.4469876289367676,-1.222869555155436
core19,distractor_heavy,401241,8192,8192,0.9,395505,19,-2.2241180737813315,-3.3423546155293784,-1.1182365417480469
first_token_sink,distractor_heavy,401241,8192,8192,0.9,395505,6,-2.2241180737813315,-2.578274408976237,-0.3541563351949053
query_tail,distractor_heavy,401241,8192,8192,0.9,395505,9,-2.2241180737813315,-3.068737506866455,-0.8446194330851235
answer_address_inactive_control,distractor_heavy,401241,8192,8192,0.9,395505,3,-2.2241180737813315,-2.2242223421732583,-0.00010426839192678727
query_tail_inactive_control,distractor_heavy,401241,8192,8192,0.9,395505,9,-2.2241180737813315,-2.244147459665934,-0.02002938588460257
