group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
strong13,relational,301240,16384,16384,0.1,321185,13,-1.9704281489054363,-3.523266156514486,-1.5528380076090496
core19,relational,301240,16384,16384,0.1,321185,19,-1.9704281489054363,-3.6266905466715493,-1.656262397766113
first_token_sink,relational,301240,16384,16384,0.1,321185,6,-1.9704281489054363,-2.386681874593099,-0.41625372568766283
query_tail,relational,301240,16384,16384,0.1,321185,9,-1.9704281489054363,-3.106011390686035,-1.1355832417805989
answer_address_inactive_control,relational,301240,16384,16384,0.1,321185,3,-1.9704281489054363,-1.9287668863932292,0.04166126251220703
query_tail_inactive_control,relational,301240,16384,16384,0.1,321185,9,-1.9704281489054363,-2.0432872772216797,-0.07285912831624342
answer_address,relational,301241,16384,16383,0.1,795577,3,-1.8036692937215169,-1.939709981282552,-0.13604068756103516
non_address_core,relational,301241,16384,16383,0.1,795577,16,-1.8036692937215169,-3.08570130666097,-1.2820320129394533
strong13,relational,301241,16384,16383,0.1,795577,13,-1.8036692937215169,-3.2523855368296304,-1.4487162431081135
core19,relational,301241,16384,16383,0.1,795577,19,-1.8036692937215169,-3.190065066019694,-1.386395772298177
first_token_sink,relational,301241,16384,16383,0.1,795577,6,-1.8036692937215169,-2.116220553716024,-0.31255125999450706
query_tail,relational,301241,16384,16383,0.1,795577,9,-1.8036692937215169,-2.658235232035319,-0.854565938313802
answer_address_inactive_control,relational,301241,16384,16383,0.1,795577,3,-1.8036692937215169,-1.8036220868428547,4.7206878662109375e-05
query_tail_inactive_control,relational,301241,16384,16383,0.1,795577,9,-1.8036692937215169,-1.907822608947754,-0.10415331522623705
answer_address,distractor_heavy,401234,16384,16384,0.1,210681,3,-2.459958076477051,-2.5132115681966147,-0.05325349171956395
non_address_core,distractor_heavy,401234,16384,16384,0.1,210681,16,-2.459958076477051,-3.814428965250651,-1.3544708887736001
strong13,distractor_heavy,401234,16384,16384,0.1,210681,13,-2.459958076477051,-3.75227419535319,-1.2923161188761392
core19,distractor_heavy,401234,16384,16384,0.1,210681,19,-2.459958076477051,-3.8150857289632163,-1.3551276524861655
first_token_sink,distractor_heavy,401234,16384,16384,0.1,210681,6,-2.459958076477051,-2.8558241526285806,-0.3958660761515298
query_tail,distractor_heavy,401234,16384,16384,0.1,210681,9,-2.459958076477051,-3.460362434387207,-1.0004043579101562
answer_address_inactive_control,distractor_heavy,401234,16384,16384,0.1,210681,3,-2.459958076477051,-2.386908213297526,0.07304986317952489
query_tail_inactive_control,distractor_heavy,401234,16384,16384,0.1,210681,9,-2.459958076477051,-2.4182424545288086,0.04171562194824219
answer_address,distractor_heavy,401235,16384,16384,0.1,639039,3,-2.231674830118815,-2.3051748275756836,-0.07349999745686864
non_address_core,distractor_heavy,401235,16384,16384,0.1,639039,16,-2.231674830118815,-3.461143970489502,-1.229469140370687
strong13,distractor_heavy,401235,16384,16384,0.1,639039,13,-2.231674830118815,-3.566030661265055,-1.3343558311462402
core19,distractor_heavy,401235,16384,16384,0.1,639039,19,-2.231674830118815,-3.544773578643799,-1.3130987485249839
first_token_sink,distractor_heavy,401235,16384,16384,0.1,639039,6,-2.231674830118815,-2.6689626375834146,-0.4372878074645996
query_tail,distractor_heavy,401235,16384,16384,0.1,639039,9,-2.231674830118815,-3.2738550504048667,-1.0421802202860517
answer_address_inactive_control,distractor_heavy,401235,16384,16384,0.1,639039,3,-2.231674830118815,-2.179348627726237,0.052326202392578125
query_tail_inactive_control,distractor_heavy,401235,16384,16384,0.1,639039,9,-2.231674830118815,-2.2319161097208657,-0.00024127960205078125
answer_address,distractor_heavy,401236,16384,16384,0.1,705589,3,-2.147923151652018,-2.3049627939860025,-0.15703964233398438
non_address_core,distractor_heavy,401236,16384,16384,0.1,705589,16,-2.147923151652018,-3.294422467549642,-1.146499315897624
strong13,distractor_heavy,401236,16384,16384,0.1,705589,13,-2.147923151652018,-3.4404169718424478,-1.2924938201904297
core19,distractor_heavy,401236,16384,16384,0.1,705589,19,-2.147923151652018,-3.4407265981038413,-1.2928034464518232
first_token_sink,distractor_heavy,401236,16384,16384,0.1,705589,6,-2.147923151652018,-2.6165974934895835,-0.4686743418375654
query_tail,distractor_heavy,401236,16384,16384,0.1,705589,9,-2.147923151652018,-3.0649827321370444,-0.9170595804850263
answer_address_inactive_control,distractor_heavy,401236,16384,16384,0.1,705589,3,-2.147923151652018,-2.06459903717041,0.08332411448160792
query_tail_inactive_control,distractor_heavy,401236,16384,16384,0.1,705589,9,-2.147923151652018,-2.1480560302734375,-0.00013287862141941886
answer_address,distractor_heavy,401237,16384,16384,0.1,577255,3,-2.126540025075277,-2.2751617431640625,-0.14862171808878566
non_address_core,distractor_heavy,401237,16384,16384,0.1,577255,16,-2.126540025075277,-3.1825695037841797,-1.0560294787089028
strong13,distractor_heavy,401237,16384,16384,0.1,577255,13,-2.126540025075277,-3.3650331497192383,-1.2384931246439614
core19,distractor_heavy,401237,16384,16384,0.1,577255,19,-2.126540025075277,-3.417757034301758,-1.291217009226481
first_token_sink,distractor_heavy,401237,16384,16384,0.1,577255,6,-2.126540025075277,-2.4108611742655435,-0.28432114919026663
query_tail,distractor_heavy,401237,16384,16384,0.1,577255,9,-2.126540025075277,-3.01530122756958,-0.8887612024943032
answer_address_inactive_control,distractor_heavy,401237,16384,16384,0.1,577255,3,-2.126540025075277,-2.1034159660339355,0.023124059041341294
query_tail_inactive_control,distractor_heavy,401237,16384,16384,0.1,577255,9,-2.126540025075277,-2.2164529164632163,-0.08991289138793945
answer_address,distractor_heavy,401238,16384,16384,0.1,984712,3,-2.4305833180745444,-2.4205729166666665,0.0100104014078779
non_address_core,distractor_heavy,401238,16384,16384,0.1,984712,16,-2.4305833180745444,-3.441359202067057,-1.0107758839925127
strong13,distractor_heavy,401238,16384,16384,0.1,984712,13,-2.4305833180745444,-3.587386131286621,-1.1568028132120767
core19,distractor_heavy,401238,16384,16384,0.1,984712,19,-2.4305833180745444,-3.566056251525879,-1.1354729334513345
first_token_sink,distractor_heavy,401238,16384,16384,0.1,984712,6,-2.4305833180745444,-2.7319409052530923,-0.3013575871785479
query_tail,distractor_heavy,401238,16384,16384,0.1,984712,9,-2.4305833180745444,-3.316225051879883,-0.8856417338053384
answer_address_inactive_control,distractor_heavy,401238,16384,16384,0.1,984712,3,-2.4305833180745444,-2.3675244649251304,0.06305885314941406
query_tail_inactive_control,distractor_heavy,401238,16384,16384,0.1,984712,9,-2.4305833180745444,-2.4196580251057944,0.01092529296875
answer_address,distractor_heavy,401239,16384,16384,0.1,836886,3,-2.172511418660482,-2.386219024658203,-0.2137076059977212
non_address_core,distractor_heavy,401239,16384,16384,0.1,836886,16,-2.172511418660482,-3.454488436381022,-1.28197701772054
strong13,distractor_heavy,401239,16384,16384,0.1,836886,13,-2.172511418660482,-3.5601371129353843,-1.3876256942749023
core19,distractor_heavy,401239,16384,16384,0.1,836886,19,-2.172511418660482,-3.6846847534179688,-1.5121733347574868
first_token_sink,distractor_heavy,401239,16384,16384,0.1,836886,6,-2.172511418660482,-2.5999279022216797,-0.42741648356119777
query_tail,distractor_heavy,401239,16384,16384,0.1,836886,9,-2.172511418660482,-3.184875806172689,-1.012364387512207
answer_address_inactive_control,distractor_heavy,401239,16384,16384,0.1,836886,3,-2.172511418660482,-2.1616929372151694,0.0108184814453125
query_tail_inactive_control,distractor_heavy,401239,16384,16384,0.1,836886,9,-2.172511418660482,-2.235965092976888,-0.06345367431640625
answer_address,distractor_heavy,401240,16384,16384,0.1,453754,3,-2.4524170557657876,-2.4974854787190757,-0.045068422953288056
non_address_core,distractor_heavy,401240,16384,16384,0.1,453754,16,-2.4524170557657876,-3.646221478780111,-1.1938044230143232
strong13,distractor_heavy,401240,16384,16384,0.1,453754,13,-2.4524170557657876,-3.790882428487142,-1.3384653727213545
core19,distractor_heavy,401240,16384,16384,0.1,453754,19,-2.4524170557657876,-3.7204904556274414,-1.2680733998616538
first_token_sink,distractor_heavy,401240,16384,16384,0.1,453754,6,-2.4524170557657876,-2.8612060546875,-0.4087889989217124
query_tail,distractor_heavy,401240,16384,16384,0.1,453754,9,-2.4524170557657876,-3.4666191736857095,-1.0142021179199219
answer_address_inactive_control,distractor_heavy,401240,16384,16384,0.1,453754,3,-2.4524170557657876,-2.3801005681355796,0.07231648763020804
query_tail_inactive_control,distractor_heavy,401240,16384,16384,0.1,453754,9,-2.4524170557657876,-2.4061492284139,0.046267827351887725
answer_address,distractor_heavy,401241,16384,16384,0.1,395505,3,-2.336301803588867,-2.399277369181315,-0.06297556559244777
non_address_core,distractor_heavy,401241,16384,16384,0.1,395505,16,-2.336301803588867,-3.48249085744222,-1.146189053853353
strong13,distractor_heavy,401241,16384,16384,0.1,395505,13,-2.336301803588867,-3.545248826344808,-1.208947022755941
core19,distractor_heavy,401241,16384,16384,0.1,395505,19,-2.336301803588867,-3.5452162424723306,-1.2089144388834634
first_token_sink,distractor_heavy,401241,16384,16384,0.1,395505,6,-2.336301803588867,-2.7318275769551597,-0.39552577336629247
query_tail,distractor_heavy,401241,16384,16384,0.1,395505,9,-2.336301803588867,-3.3159023920694985,-0.9796005884806314
answer_address_inactive_control,distractor_heavy,401241,16384,16384,0.1,395505,3,-2.336301803588867,-2.304908116658529,0.031393686930338394
query_tail_inactive_control,distractor_heavy,401241,16384,16384,0.1,395505,9,-2.336301803588867,-2.367462476094564,-0.031160672505696763
