group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L17H10,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.5625,0.020833333333333037,2.7285416920979815,0.0076353362654005275
support_L20H8,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.518229166666667,0.06510416666666607,2.7285416920979815,0.02386042582937677
support_L22H0,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.5390625,0.04427083333333304,2.7285416920979815,0.016225089563976242
support_L22H4,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.572916666666667,0.010416666666666075,2.7285416920979815,0.003817668132700101
activation_control_L20H5,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.533854166666667,0.049479166666666075,2.7285416920979815,0.018133923630326294
inactive_control_L21H2,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.59375,-0.010416666666666963,2.7285416920979815,-0.0038176681327004264
inactive_control_L22H8,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.559895833333333,0.0234375,2.7285416920979815,0.008589753298575715
inactive_control_L22H3,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.557291666666667,0.026041666666666075,2.7285416920979815,0.009544170331750578
address_L22H7,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.080729166666667,0.515625,2.7937145233154297,0.18456610211843838
address_L21H11,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.528645833333333,0.06770833333333393,2.7937145233154297,0.024235952803431514
address_L22H10,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.5390625,0.05729166666666696,2.7937145233154297,0.02050734467982659
support_L20H7,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.643229166666667,-0.046875,2.7937145233154297,-0.016778736556221672
support_L18H3,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.611979166666667,-0.015625,2.7937145233154297,-0.005592912185407224
