group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
query_tail,alias,101239,16384,16385,0.1,548522,785208,9,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-5.151041666666667,-0.00390625,3.145851771036784,-0.0012417145766256527
answer_address_inactive_control,alias,101239,16384,16385,0.1,548522,785208,3,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-5.15625,-0.009114583333333037,3.145851771036784,-0.002897334012126429
query_tail_inactive_control,alias,101239,16384,16385,0.1,548522,785208,9,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-5.143229166666667,0.00390625,3.145851771036784,0.0012417145766256527
answer_address,alias,101240,16384,16384,0.1,890717,235938,3,-1.9708439509073894,-5.1015625,-2.001061757405599,-4.2265625,0.875,3.1307185490926104,0.2794885539147571
non_address_core,alias,101240,16384,16384,0.1,890717,235938,16,-1.9708439509073894,-5.1015625,-2.001061757405599,-5.098958333333333,0.0026041666666669627,3.1307185490926104,0.0008318111723654429
strong13,alias,101240,16384,16384,0.1,890717,235938,13,-1.9708439509073894,-5.1015625,-2.001061757405599,-4.385416666666667,0.716145833333333,3.1307185490926104,0.2287480724004707
core19,alias,101240,16384,16384,0.1,890717,235938,19,-1.9708439509073894,-5.1015625,-2.001061757405599,-4.231770833333333,0.869791666666667,3.1307185490926104,0.27782493157002647
first_token_sink,alias,101240,16384,16384,0.1,890717,235938,6,-1.9708439509073894,-5.1015625,-2.001061757405599,-5.065104166666667,0.03645833333333304,3.1307185490926104,0.011645356413114783
query_tail,alias,101240,16384,16384,0.1,890717,235938,9,-1.9708439509073894,-5.1015625,-2.001061757405599,-5.111979166666667,-0.010416666666666963,3.1307185490926104,-0.003327244689461488
answer_address_inactive_control,alias,101240,16384,16384,0.1,890717,235938,3,-1.9708439509073894,-5.1015625,-2.001061757405599,-5.0859375,0.015625,3.1307185490926104,0.0049908670341920905
query_tail_inactive_control,alias,101240,16384,16384,0.1,890717,235938,9,-1.9708439509073894,-5.1015625,-2.001061757405599,-5.09375,0.0078125,3.1307185490926104,0.0024954335170960453
answer_address,alias,101241,16384,16384,0.1,184514,293837,3,-1.9508967399597168,-4.791666666666667,-1.9708611170450847,-4.135416666666667,0.65625,2.84076992670695,0.2310113162739412
