group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
strong13,relational,301240,16384,16384,0.9,321185,13,-2.146270831425985,-3.667046149571737,-1.520775318145752
core19,relational,301240,16384,16384,0.9,321185,19,-2.146270831425985,-3.667090098063151,-1.520819266637166
first_token_sink,relational,301240,16384,16384,0.9,321185,6,-2.146270831425985,-2.5940852959950766,-0.4478144645690918
query_tail,relational,301240,16384,16384,0.9,321185,9,-2.146270831425985,-3.187936544418335,-1.0416657129923501
answer_address_inactive_control,relational,301240,16384,16384,0.9,321185,3,-2.146270831425985,-2.1254072189331055,0.02086361249287938
query_tail_inactive_control,relational,301240,16384,16384,0.9,321185,9,-2.146270831425985,-2.250413179397583,-0.10414234797159816
answer_address,relational,301241,16384,16383,0.9,795577,3,-1.9066768487294514,-1.958889325459798,-0.05221247673034668
non_address_core,relational,301241,16384,16383,0.9,795577,16,-1.9066768487294514,-3.1255030234654746,-1.2188261747360232
strong13,relational,301241,16384,16383,0.9,795577,13,-1.9066768487294514,-3.271333694458008,-1.3646568457285564
core19,relational,301241,16384,16383,0.9,795577,19,-1.9066768487294514,-3.146414120992025,-1.2397372722625735
first_token_sink,relational,301241,16384,16383,0.9,795577,6,-1.9066768487294514,-2.4274967511494956,-0.5208199024200442
query_tail,relational,301241,16384,16383,0.9,795577,9,-1.9066768487294514,-2.7087727387746177,-0.8020958900451662
answer_address_inactive_control,relational,301241,16384,16383,0.9,795577,3,-1.9066768487294514,-1.896281321843465,0.010395526885986328
query_tail_inactive_control,relational,301241,16384,16383,0.9,795577,9,-1.9066768487294514,-2.0212790171305337,-0.11460216840108228
answer_address,distractor_heavy,401234,16384,16384,0.9,210681,3,-2.2920894622802734,-2.490271250406901,-0.19818178812662746
non_address_core,distractor_heavy,401234,16384,16384,0.9,210681,16,-2.2920894622802734,-3.7921501795450845,-1.500060717264811
strong13,distractor_heavy,401234,16384,16384,0.9,210681,13,-2.2920894622802734,-3.708862622578939,-1.4167731602986655
core19,distractor_heavy,401234,16384,16384,0.9,210681,19,-2.2920894622802734,-3.792212963104248,-1.5001235008239746
first_token_sink,distractor_heavy,401234,16384,16384,0.9,210681,6,-2.2920894622802734,-2.8962276776631675,-0.604138215382894
query_tail,distractor_heavy,401234,16384,16384,0.9,210681,9,-2.2920894622802734,-3.208867867787679,-0.9167784055074057
answer_address_inactive_control,distractor_heavy,401234,16384,16384,0.9,210681,3,-2.2920894622802734,-2.250399907430013,0.04168955485026027
query_tail_inactive_control,distractor_heavy,401234,16384,16384,0.9,210681,9,-2.2920894622802734,-2.3337427775065103,-0.04165331522623683
answer_address,distractor_heavy,401235,16384,16385,0.9,639039,3,-2.198193391164144,-2.3441588083902993,-0.1459654172261553
non_address_core,distractor_heavy,401235,16384,16385,0.9,639039,16,-2.198193391164144,-3.4586218198140464,-1.2604284286499023
strong13,distractor_heavy,401235,16384,16385,0.9,639039,13,-2.198193391164144,-3.5420331954956055,-1.3438398043314614
core19,distractor_heavy,401235,16384,16385,0.9,639039,19,-2.198193391164144,-3.583646297454834,-1.38545290629069
first_token_sink,distractor_heavy,401235,16384,16385,0.9,639039,6,-2.198193391164144,-2.812800407409668,-0.6146070162455239
query_tail,distractor_heavy,401235,16384,16385,0.9,639039,9,-2.198193391164144,-3.2086405754089355,-1.0104471842447915
answer_address_inactive_control,distractor_heavy,401235,16384,16385,0.9,639039,3,-2.198193391164144,-2.2190330823262534,-0.020839691162109375
query_tail_inactive_control,distractor_heavy,401235,16384,16385,0.9,639039,9,-2.198193391164144,-2.3127827644348145,-0.11458937327067042
answer_address,distractor_heavy,401236,16384,16383,0.9,705589,3,-2.198219617207845,-2.3130200703938804,-0.11480045318603516
non_address_core,distractor_heavy,401236,16384,16383,0.9,705589,16,-2.198219617207845,-3.3753552436828613,-1.1771356264750161
strong13,distractor_heavy,401236,16384,16383,0.9,705589,13,-2.198219617207845,-3.4170921643575034,-1.2188725471496582
core19,distractor_heavy,401236,16384,16383,0.9,705589,19,-2.198219617207845,-3.3962315718332925,-1.1980119546254473
first_token_sink,distractor_heavy,401236,16384,16383,0.9,705589,6,-2.198219617207845,-2.791994571685791,-0.5937749544779458
query_tail,distractor_heavy,401236,16384,16383,0.9,705589,9,-2.198219617207845,-3.042031685511271,-0.8438120683034258
answer_address_inactive_control,distractor_heavy,401236,16384,16383,0.9,705589,3,-2.198219617207845,-2.1565550168355307,0.04166460037231445
query_tail_inactive_control,distractor_heavy,401236,16384,16383,0.9,705589,9,-2.198219617207845,-2.323228041330973,-0.12500842412312796
answer_address,distractor_heavy,401237,16384,16383,0.9,577255,3,-2.1469775835673013,-2.2414533297220864,-0.09447574615478516
non_address_core,distractor_heavy,401237,16384,16383,0.9,577255,16,-2.1469775835673013,-3.106008450190226,-0.9590308666229248
strong13,distractor_heavy,401237,16384,16383,0.9,577255,13,-2.1469775835673013,-3.3567611376444497,-1.2097835540771484
core19,distractor_heavy,401237,16384,16383,0.9,577255,19,-2.1469775835673013,-3.3773415883382163,-1.230364004770915
first_token_sink,distractor_heavy,401237,16384,16383,0.9,577255,6,-2.1469775835673013,-2.5009119510650635,-0.3539343674977622
query_tail,distractor_heavy,401237,16384,16383,0.9,577255,9,-2.1469775835673013,-2.8764538764953613,-0.72947629292806
answer_address_inactive_control,distractor_heavy,401237,16384,16383,0.9,577255,3,-2.1469775835673013,-2.1261088053385415,0.020868778228759766
query_tail_inactive_control,distractor_heavy,401237,16384,16383,0.9,577255,9,-2.1469775835673013,-2.271763324737549,-0.12478574117024754
answer_address,distractor_heavy,401238,16384,16384,0.9,984712,3,-2.2608278592427573,-2.417213757832845,-0.1563858985900879
non_address_core,distractor_heavy,401238,16384,16384,0.9,984712,16,-2.2608278592427573,-3.4587244987487793,-1.197896639506022
strong13,distractor_heavy,401238,16384,16384,0.9,984712,13,-2.2608278592427573,-3.542215585708618,-1.2813877264658609
core19,distractor_heavy,401238,16384,16384,0.9,984712,19,-2.2608278592427573,-3.500453233718872,-1.2396253744761148
first_token_sink,distractor_heavy,401238,16384,16384,0.9,984712,6,-2.2608278592427573,-2.7087380091349282,-0.44791014989217093
query_tail,distractor_heavy,401238,16384,16384,0.9,984712,9,-2.2608278592427573,-3.250438849131266,-0.9896109898885088
answer_address_inactive_control,distractor_heavy,401238,16384,16384,0.9,984712,3,-2.2608278592427573,-2.2400153477986655,0.020812511444091797
query_tail_inactive_control,distractor_heavy,401238,16384,16384,0.9,984712,9,-2.2608278592427573,-2.3650012016296387,-0.10417334238688136
answer_address,distractor_heavy,401239,16384,16384,0.9,836886,3,-2.1578351656595864,-2.377293109893799,-0.2194579442342124
non_address_core,distractor_heavy,401239,16384,16384,0.9,836886,16,-2.1578351656595864,-3.3975992997487388,-1.2397641340891523
strong13,distractor_heavy,401239,16384,16384,0.9,836886,13,-2.1578351656595864,-3.501540501912435,-1.3437053362528486
core19,distractor_heavy,401239,16384,16384,0.9,836886,19,-2.1578351656595864,-3.585186322530111,-1.4273511568705244
first_token_sink,distractor_heavy,401239,16384,16384,0.9,836886,6,-2.1578351656595864,-2.647158145904541,-0.4893229802449546
query_tail,distractor_heavy,401239,16384,16384,0.9,836886,9,-2.1578351656595864,-2.981116612752279,-0.8232814470926924
answer_address_inactive_control,distractor_heavy,401239,16384,16384,0.9,836886,3,-2.1578351656595864,-2.189105669657389,-0.031270503997802734
query_tail_inactive_control,distractor_heavy,401239,16384,16384,0.9,836886,9,-2.1578351656595864,-2.303436279296875,-0.14560111363728856
answer_address,distractor_heavy,401240,16384,16384,0.9,453754,3,-2.229808807373047,-2.3758675257364907,-0.14605871836344386
non_address_core,distractor_heavy,401240,16384,16384,0.9,453754,16,-2.229808807373047,-3.4589994748433432,-1.2291906674702964
strong13,distractor_heavy,401240,16384,16384,0.9,453754,13,-2.229808807373047,-3.6050828297932944,-1.3752740224202475
core19,distractor_heavy,401240,16384,16384,0.9,453754,19,-2.229808807373047,-3.56319252649943,-1.3333837191263833
first_token_sink,distractor_heavy,401240,16384,16384,0.9,453754,6,-2.229808807373047,-2.708899974822998,-0.47909116744995117
query_tail,distractor_heavy,401240,16384,16384,0.9,453754,9,-2.229808807373047,-3.167302449544271,-0.9374936421712241
answer_address_inactive_control,distractor_heavy,401240,16384,16384,0.9,453754,3,-2.229808807373047,-2.1985182762145996,0.031290531158447266
query_tail_inactive_control,distractor_heavy,401240,16384,16384,0.9,453754,9,-2.229808807373047,-2.3443454106648765,-0.11453660329182958
answer_address,distractor_heavy,401241,16384,16384,0.9,395505,3,-2.273729165395101,-2.4312500953674316,-0.15752092997233058
non_address_core,distractor_heavy,401241,16384,16384,0.9,395505,16,-2.273729165395101,-3.483928362528483,-1.2101991971333819
strong13,distractor_heavy,401241,16384,16384,0.9,395505,13,-2.273729165395101,-3.629955768585205,-1.356226603190104
core19,distractor_heavy,401241,16384,16384,0.9,395505,19,-2.273729165395101,-3.610541025797526,-1.3368118604024248
first_token_sink,distractor_heavy,401241,16384,16384,0.9,395505,6,-2.273729165395101,-2.7733437220255532,-0.4996145566304522
query_tail,distractor_heavy,401241,16384,16384,0.9,395505,9,-2.273729165395101,-3.1709769566853843,-0.8972477912902832
answer_address_inactive_control,distractor_heavy,401241,16384,16384,0.9,395505,3,-2.273729165395101,-2.232133388519287,0.04159577687581395
query_tail_inactive_control,distractor_heavy,401241,16384,16384,0.9,395505,9,-2.273729165395101,-2.3252951304117837,-0.05156596501668265
