unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
head,,21,11,literal,1236,16384,16384,0.5,659279,262639,1,8.934022903442383,8.205611228942871,3.117187976837158,0.3637403170639736,0.9373457431793213,0.21138602495193481,1.0595703125,128
head,,22,10,literal,1236,16384,16384,0.5,659279,262639,1,3.6250412464141846,3.8916518688201904,1.4160083532333374,0.3767636463336405,0.9314544200897217,0.09454420208930969,0.4609375,128
head,,20,7,literal,1236,16384,16384,0.5,659279,262639,1,12.612847328186035,12.80582046508789,0.5750368237495422,0.045245236959405376,0.9990915656089783,0.04103350639343262,0.1328125,128
head,,18,3,literal,1236,16384,16384,0.5,659279,262639,1,3.7533035278320312,3.798685312271118,0.22047187387943268,0.058387764745802075,0.9983676671981812,0.015041828155517578,0.0546875,128
head,,17,10,literal,1236,16384,16384,0.5,659279,262639,1,3.087641477584839,3.0732860565185547,0.08688625693321228,0.028205576661065834,0.9996129870414734,0.005868315696716309,0.02734375,128
head,,20,8,literal,1236,16384,16384,0.5,659279,262639,1,10.216473579406738,10.112464904785156,0.3439967632293701,0.033843062046438624,0.9994797110557556,0.023685932159423828,0.0966796875,128
head,,22,0,literal,1236,16384,16384,0.5,659279,262639,1,6.92542839050293,7.104119300842285,1.2129021883010864,0.17290681281896522,0.9853737354278564,0.07054579257965088,0.6630859375,128
head,,22,4,literal,1236,16384,16384,0.5,659279,262639,1,8.091926574707031,8.017377853393555,0.9206269979476929,0.11429754798621582,0.9935106039047241,0.06149482727050781,0.42718505859375,128
head,,21,0,literal,1236,16384,16384,0.5,659279,262639,1,4.497896671295166,4.500545501708984,0.2382223755121231,0.05294747044700784,0.998598575592041,0.013399183750152588,0.12890625,128
head,,20,6,literal,1236,16384,16384,0.5,659279,262639,1,5.858636856079102,5.804345607757568,0.4705692529678345,0.08069449721405744,0.9967875480651855,0.03328216075897217,0.100341796875,128
head,,20,9,literal,1236,16384,16384,0.5,659279,262639,1,13.296896934509277,13.248106956481934,0.4047156870365143,0.030492795457744564,0.9995418787002563,0.028667449951171875,0.1015625,128
head,,21,3,literal,1236,16384,16384,0.5,659279,262639,1,4.952492713928223,4.987382888793945,0.14281661808490753,0.028736097672247586,0.9996118545532227,0.010234110057353973,0.03289794921875,128
head,,21,1,literal,1236,16384,16384,0.5,659279,262639,1,4.568911552429199,4.626450061798096,0.17778363823890686,0.03866811240219972,0.9993307590484619,0.012306034564971924,0.0546875,128
head,,21,4,literal,1236,16384,16384,0.5,659279,262639,1,5.648982524871826,5.505069255828857,0.313416063785553,0.05619770643845166,0.9987537264823914,0.021569788455963135,0.09375,128
head,,21,5,literal,1236,16384,16384,0.5,659279,262639,1,4.537830352783203,4.564629554748535,0.1862969994544983,0.040933330406728564,0.9991796016693115,0.013275880366563797,0.039794921875,128
head,,17,3,literal,1236,16384,16384,0.5,659279,262639,1,6.4845733642578125,6.647874355316162,0.3552995026111603,0.0541101720255219,0.9988450407981873,0.024644464254379272,0.08984375,128
head,,23,4,literal,1236,16384,16384,0.5,659279,262639,1,7.531994342803955,7.778291702270508,0.528069794178009,0.06898235508119675,0.998137891292572,0.03626096248626709,0.1171875,128
head,,20,3,literal,1236,16384,16384,0.5,659279,262639,1,5.084934234619141,5.092865467071533,0.1823226511478424,0.03582751802780243,0.9993593692779541,0.013387322425842285,0.03759765625,128
head,,21,2,literal,1236,16384,16384,0.5,659279,262639,1,6.141227722167969,6.096147537231445,0.3749137222766876,0.061273551612094246,0.9981499314308167,0.027280092239379883,0.08984375,128
head,,22,8,literal,1236,16384,16384,0.5,659279,262639,1,2.1473584175109863,2.4196677207946777,0.3101697266101837,0.13583006412363324,0.997877836227417,0.021033525466918945,0.111328125,128
head,,22,3,literal,1236,16384,16384,0.5,659279,262639,1,5.927454471588135,5.977449417114258,0.3708881139755249,0.06230846001663116,0.9980940818786621,0.025638744235038757,0.13330078125,128
head,,17,8,literal,1236,16384,16384,0.5,659279,262639,1,4.799113750457764,4.739534854888916,0.12722446024417877,0.02667557334544558,0.9997222423553467,0.009296029806137085,0.02734375,128
head,,18,1,literal,1236,16384,16384,0.5,659279,262639,1,2.627830982208252,2.7108492851257324,0.22561071813106537,0.08451928447991894,0.9969110488891602,0.01541280746459961,0.076171875,128
head,,20,5,literal,1236,16384,16384,0.5,659279,262639,1,4.978756427764893,5.0717854499816895,1.6428180932998657,0.32691134732492644,0.9467313289642334,0.11339238286018372,0.4267578125,128
head,,20,0,literal,1236,16384,16384,0.5,659279,262639,1,4.7604875564575195,4.851315498352051,0.3023848533630371,0.06291948589432016,0.9981990456581116,0.021717950701713562,0.0625,128
head,,20,2,literal,1236,16384,16384,0.5,659279,262639,1,3.325808048248291,3.4858717918395996,0.47218865156173706,0.1386408823218105,0.9914889335632324,0.033456653356552124,0.09423828125,128
head,,20,1,literal,1236,16384,16384,0.5,659279,262639,1,5.630061149597168,5.539178848266602,0.23632937669754028,0.042317897501126425,0.9992368817329407,0.01626889407634735,0.06005859375,128
head,,20,10,literal,1236,16384,16384,0.5,659279,262639,1,3.717308521270752,3.775235176086426,0.23497354984283447,0.06272196982333676,0.9981524348258972,0.016196444630622864,0.0625,128
group,answer_address,,,literal,1237,16384,16384,0.5,255903,368766,3,11.556878089904785,12.958209037780762,8.668013572692871,0.7071574763365903,0.755700945854187,0.2648945152759552,3.1953125,384
group,non_address_core,,,literal,1237,16384,16384,0.5,255903,368766,16,29.43471908569336,29.074708938598633,1.901796817779541,0.0650082177180044,0.9979631900787354,0.02674311213195324,0.4287109375,2048
group,strong13,,,literal,1237,16384,16384,0.5,255903,368766,13,28.456037521362305,28.716442108154297,8.659258842468262,0.30291702926236985,0.9541614651679993,0.07856937497854233,3.1953125,1664
group,core19,,,literal,1237,16384,16384,0.5,255903,368766,19,31.622207641601562,31.831645965576172,8.874189376831055,0.27970529360654084,0.9609044790267944,0.06434596329927444,3.1953125,2432
group,first_token_sink,,,literal,1237,16384,16384,0.5,255903,368766,6,12.257966041564941,12.217117309570312,0.430014967918396,0.035138999262974945,0.9993882179260254,0.012169316411018372,0.048828125,768
group,query_tail,,,literal,1237,16384,16384,0.5,255903,368766,9,26.159555435180664,25.757070541381836,1.8310954570770264,0.07053984817517475,0.9976324439048767,0.03730713576078415,0.4287109375,1152
